id_Producto,Año,Mes,Cod_AnoMes,PrEsp,Precio,Pre_Var,Ind_Var12,Pre_Var12Acum,Ind_Var12Acum,producto,marca,especificacion,nombre,Producto,Subclase,Clase,Grupo,Division,Denominación Division,Denominación Grupo,Denominación Clase
56,2020,12,202012,False,44.14895833333333,1.1718511212457572,1.094128657275145,1.319329165503615,1.2850283466388976,Fideos secos semolados,Las Acacias - franja celeste,Paquete 500 grs.,Fideos secos semolados Las Acacias - franja celeste Paquete 500 grs.,01115001,01115,0111,011,01,ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,Alimentos,Cereales y productos a base de cereales
56,2021,12,202112,False,47.419000000000004,1.0740683764716987,1.07959303110791,1.4170497348242288,1.3873076478074737,Fideos secos semolados,Las Acacias - franja celeste,Paquete 500 grs.,Fideos secos semolados Las Acacias - franja celeste Paquete 500 grs.,01115001,01115,0111,011,01,ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,Alimentos,Cereales y productos a base de cereales
56,2022,12,202212,False,57.856709956709956,1.220116619007359,1.0829130136,1.7289659314190124,1.5023335056775189,Fideos secos semolados,Las Acacias - franja celeste,Paquete 500 grs.,Fideos secos semolados Las Acacias - franja celeste Paquete 500 grs.,01115001,01115,0111,011,01,ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,Alimentos,Cereales y productos a base de cereales
57,2017,12,201712,False,23.725,1.0,1.0,1.0,1.0,Fideos secos semolados,Puritas,Paquete 500 grs.,Fideos secos semolados Puritas Paquete 500 grs.,01115001,01115,0111,011,01,ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,Alimentos,Cereales y productos a base de cereales
57,2018,12,201812,False,23.725,1.0,1.079601990049751,1.0,1.079601990049751,Fideos secos semolados,Puritas,Paquete 500 grs.,Fideos secos semolados Puritas Paquete 500 grs.,01115001,01115,0111,011,01,ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,Alimentos,Cereales y productos a base de cereales
57,2019,12,201912,False,23.725,1.0,1.0878791126353013,1.0,1.1744764549346287,Fideos secos semolados,Puritas,Paquete 500 grs.,Fideos secos semolados Puritas Paquete 500 grs.,01115001,01115,0111,011,01,ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,Alimentos,Cereales y productos a base de cereales
57,2020,12,202012,False,23.725,1.0,1.094128657275145,1.0,1.2850283466388976,Fideos secos semolados,Puritas,Paquete 500 grs.,Fideos secos semolados Puritas Paquete 500 grs.,01115001,01115,0111,011,01,ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,Alimentos,Cereales y productos a base de cereales
57,2021,12,202112,False,29.0,1.2223393045310853,1.07959303110791,1.2223393045310853,1.3873076478074737,Fideos secos semolados,Puritas,Paquete 500 grs.,Fideos secos semolados Puritas Paquete 500 grs.,01115001,01115,0111,011,01,ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,Alimentos,Cereales y productos a base de cereales
57,2022,12,202212,False,27.0,0.9310344827586207,1.0829130136,1.138040042149631,1.5023335056775189,Fideos secos semolados,Puritas,Paquete 500 grs.,Fideos secos semolados Puritas Paquete 500 grs.,01115001,01115,0111,011,01,ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,Alimentos,Cereales y productos a base de cereales
58,2017,12,201712,False,113.40240963855422,1.0,1.0,1.0,1.0,Frankfurters cortos,Centenario,Paquete 8 us.,Frankfurters cortos Centenario Paquete 8 us.,01125101,01125,0112,011,01,ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,Alimentos,Carne y otros productos derivados
58,2018,12,201812,False,115.58096463022508,1.0192108351014282,1.079601990049751,1.0192108351014282,1.079601990049751,Frankfurters cortos,Centenario,Paquete 8 us.,Frankfurters cortos Centenario Paquete 8 us.,01125101,01125,0112,011,01,ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,Alimentos,Carne y otros productos derivados
58,2019,12,201912,False,131.945558739255,1.1415855470784892,1.0878791126353013,1.1635163587775879,1.1744764549346287,Frankfurters cortos,Centenario,Paquete 8 us.,Frankfurters cortos Centenario Paquete 8 us.,01125101,01125,0112,011,01,ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,Alimentos,Carne y otros productos derivados
58,2020,12,202012,False,149.56835443037974,1.1335611130796006,1.094128657275145,1.3189168987422464,1.2850283466388976,Frankfurters cortos,Centenario,Paquete 8 us.,Frankfurters cortos Centenario Paquete 8 us.,01125101,01125,0112,011,01,ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,Alimentos,Carne y otros productos derivados
58,2021,12,202112,False,157.75879999999998,1.0547605514603202,1.07959303110791,1.3911415154477071,1.3873076478074737,Frankfurters cortos,Centenario,Paquete 8 us.,Frankfurters cortos Centenario Paquete 8 us.,01125101,01125,0112,011,01,ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,Alimentos,Carne y otros productos derivados
58,2022,12,202212,False,192.71581395348838,1.2215851917832057,1.0829130136,1.6993978749457668,1.5023335056775189,Frankfurters cortos,Centenario,Paquete 8 us.,Frankfurters cortos Centenario Paquete 8 us.,01125101,01125,0112,011,01,ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,Alimentos,Carne y otros productos derivados
59,2017,12,201712,False,92.8206227106227,1.0,1.0,1.0,1.0,Frankfurters cortos,Ottonello,Paquete 8 us.,Frankfurters cortos Ottonello Paquete 8 us.,01125101,01125,0112,011,01,ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,Alimentos,Carne y otros productos derivados
59,2018,12,201812,False,101.31923694779117,1.0915595477490354,1.079601990049751,1.0915595477490354,1.079601990049751,Frankfurters cortos,Ottonello,Paquete 8 us.,Frankfurters cortos Ottonello Paquete 8 us.,01125101,01125,0112,011,01,ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,Alimentos,Carne y otros productos derivados
59,2019,12,201912,False,136.22809701492537,1.344543258701429,1.0878791126353013,1.4676490313971462,1.1744764549346287,Frankfurters cortos,Ottonello,Paquete 8 us.,Frankfurters cortos Ottonello Paquete 8 us.,01125101,01125,0112,011,01,ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,Alimentos,Carne y otros productos derivados
59,2020,12,202012,False,149.81663636363635,1.0997484340342962,1.094128657275145,1.6140447239909632,1.2850283466388976,Frankfurters cortos,Ottonello,Paquete 8 us.,Frankfurters cortos Ottonello Paquete 8 us.,01125101,01125,0112,011,01,ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,Alimentos,Carne y otros productos derivados
59,2021,12,202112,False,152.57652830188678,1.0184217988418296,1.07959303110791,1.6437783312180412,1.3873076478074737,Frankfurters cortos,Ottonello,Paquete 8 us.,Frankfurters cortos Ottonello Paquete 8 us.,01125101,01125,0112,011,01,ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,Alimentos,Carne y otros productos derivados
59,2022,12,202212,False,172.04985250737462,1.1276298813599825,1.0829130136,1.8535735646135099,1.5023335056775189,Frankfurters cortos,Ottonello,Paquete 8 us.,Frankfurters cortos Ottonello Paquete 8 us.,01125101,01125,0112,011,01,ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,Alimentos,Carne y otros productos derivados
60,2017,12,201712,False,130.01918309859155,1.0,1.0,1.0,1.0,Frankfurters cortos,Schneck,Paquete 8 us.,Frankfurters cortos Schneck Paquete 8 us.,01125101,01125,0112,011,01,ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,Alimentos,Carne y otros productos derivados
60,2018,12,201812,False,140.9240988372093,1.083871590935537,1.079601990049751,1.083871590935537,1.079601990049751,Frankfurters cortos,Schneck,Paquete 8 us.,Frankfurters cortos Schneck Paquete 8 us.,01125101,01125,0112,011,01,ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,Alimentos,Carne y otros productos derivados
60,2019,12,201912,False,175.01482573726543,1.2419084257507764,1.0878791126353013,1.3460692612147422,1.1744764549346287,Frankfurters cortos,Schneck,Paquete 8 us.,Frankfurters cortos Schneck Paquete 8 us.,01125101,01125,0112,011,01,ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,Alimentos,Carne y otros productos derivados
60,2020,12,202012,False,196.04009146341463,1.1201341979891042,1.094128657275145,1.5077782123485612,1.2850283466388976,Frankfurters cortos,Schneck,Paquete 8 us.,Frankfurters cortos Schneck Paquete 8 us.,01125101,01125,0112,011,01,ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,Alimentos,Carne y otros productos derivados
60,2021,12,202112,False,250.79618518518518,1.2793106925885578,1.07959303110791,1.9289167891095755,1.3873076478074737,Frankfurters cortos,Schneck,Paquete 8 us.,Frankfurters cortos Schneck Paquete 8 us.,01125101,01125,0112,011,01,ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,Alimentos,Carne y otros productos derivados
60,2022,12,202212,False,234.10446022727274,0.9334450603960046,1.0829130136,1.800537848709255,1.5023335056775189,Frankfurters cortos,Schneck,Paquete 8 us.,Frankfurters cortos Schneck Paquete 8 us.,01125101,01125,0112,011,01,ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,Alimentos,Carne y otros productos derivados
61,2017,12,201712,False,36.423125,1.0,1.0,1.0,1.0,Galletitas al agua,Famosa,Paquete 140 grs.,Galletitas al agua Famosa Paquete 140 grs.,01113904,01113,0111,011,01,ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,Alimentos,Cereales y productos a base de cereales
61,2018,12,201812,False,39.63618768328446,1.0882149097114666,1.079601990049751,1.0882149097114666,1.079601990049751,Galletitas al agua,Famosa,Paquete 140 grs.,Galletitas al agua Famosa Paquete 140 grs.,01113904,01113,0111,011,01,ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,Alimentos,Cereales y productos a base de cereales
61,2019,12,201912,False,42.803360215053765,1.079906083730272,1.0878791126353013,1.1751699014034016,1.1744764549346287,Galletitas al agua,Famosa,Paquete 140 grs.,Galletitas al agua Famosa Paquete 140 grs.,01113904,01113,0111,011,01,ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,Alimentos,Cereales y productos a base de cereales
61,2020,12,202012,False,47.3452736318408,1.1061111416012068,1.094128657275145,1.2998685212166943,1.2850283466388976,Galletitas al agua,Famosa,Paquete 140 grs.,Galletitas al agua Famosa Paquete 140 grs.,01113904,01113,0111,011,01,ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,Alimentos,Cereales y productos a base de cereales
61,2021,12,202112,False,51.36988950276243,1.085005652353332,1.07959303110791,1.4103646928362803,1.3873076478074737,Galletitas al agua,Famosa,Paquete 140 grs.,Galletitas al agua Famosa Paquete 140 grs.,01113904,01113,0111,011,01,ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,Alimentos,Cereales y productos a base de cereales
61,2022,12,202212,False,56.75228215767635,1.1047771896535707,1.0829130136,1.5581387417382873,1.5023335056775189,Galletitas al agua,Famosa,Paquete 140 grs.,Galletitas al agua Famosa Paquete 140 grs.,01113904,01113,0111,011,01,ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,Alimentos,Cereales y productos a base de cereales
62,2017,12,201712,False,33.05785440613027,1.0,1.0,1.0,1.0,Galletitas al agua,Maestro Cubano,Paquete 120 grs.,Galletitas al agua Maestro Cubano Paquete 120 grs.,01113904,01113,0111,011,01,ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,Alimentos,Cereales y productos a base de cereales
62,2018,12,201812,False,36.32472727272727,1.0988228947487648,1.079601990049751,1.0988228947487648,1.079601990049751,Galletitas al agua,Maestro Cubano,Paquete 120 grs.,Galletitas al agua Maestro Cubano Paquete 120 grs.,01113904,01113,0111,011,01,ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,Alimentos,Cereales y productos a base de cereales
62,2019,12,201912,False,41.31991341991342,1.1375147598406485,1.0878791126353013,1.2499272612275474,1.1744764549346287,Galletitas al agua,Maestro Cubano,Paquete 120 grs.,Galletitas al agua Maestro Cubano Paquete 120 grs.,01113904,01113,0111,011,01,ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,Alimentos,Cereales y productos a base de cereales
62,2020,12,202012,False,41.29596412556054,0.9994203934042771,1.094128657275145,1.249202795142766,1.2850283466388976,Galletitas al agua,Maestro Cubano,Paquete 120 grs.,Galletitas al agua Maestro Cubano Paquete 120 grs.,01113904,01113,0111,011,01,ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,Alimentos,Cereales y productos a base de cereales
62,2021,12,202112,False,42.53191489361702,1.0299290934169394,1.07959303110791,1.2865903022952956,1.3873076478074737,Galletitas al agua,Maestro Cubano,Paquete 120 grs.,Galletitas al agua Maestro Cubano Paquete 120 grs.,01113904,01113,0111,011,01,ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,Alimentos,Cereales y productos a base de cereales
62,2022,12,202212,False,40.34285714285714,0.9485314085614236,1.0829130136,1.2203713116776245,1.5023335056775189,Galletitas al agua,Maestro Cubano,Paquete 120 grs.,Galletitas al agua Maestro Cubano Paquete 120 grs.,01113904,01113,0111,011,01,ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,Alimentos,Cereales y productos a base de cereales
63,2017,12,201712,False,82.21874680306905,1.0,1.0,1.0,1.0,Gaseosa tipo cola (env. no ret.),Coca Cola,"Botella 1,5 lt.","Gaseosa tipo cola (env. no ret.) Coca Cola Botella 1,5 lt.",01260001,01260,0126,012,01,ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,Bebidas no alcohólicas,Refrescos
63,2018,12,201812,False,91.84517520215633,1.1170831321735488,1.079601990049751,1.1170831321735488,1.079601990049751,Gaseosa tipo cola (env. no ret.),Coca Cola,"Botella 1,5 lt.","Gaseosa tipo cola (env. no ret.) Coca Cola Botella 1,5 lt.",01260001,01260,0126,012,01,ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,Bebidas no alcohólicas,Refrescos
63,2019,12,201912,False,98.652461928934,1.0741169768776035,1.0878791126353013,1.1998779568512168,1.1744764549346287,Gaseosa tipo cola (env. no ret.),Coca Cola,"Botella 1,5 lt.","Gaseosa tipo cola (env. no ret.) Coca Cola Botella 1,5 lt.",01260001,01260,0126,012,01,ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,Bebidas no alcohólicas,Refrescos
63,2020,12,202012,False,106.07206896551725,1.0752095476535404,1.094128657275145,1.290120235225451,1.2850283466388976,Gaseosa tipo cola (env. no ret.),Coca Cola,"Botella 1,5 lt.","Gaseosa tipo cola (env. no ret.) Coca Cola Botella 1,5 lt.",01260001,01260,0126,012,01,ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,Bebidas no alcohólicas,Refrescos
63,2021,12,202112,False,118.10291273584906,1.1134214113825092,1.07959303110791,1.4364474931578564,1.3873076478074737,Gaseosa tipo cola (env. no ret.),Coca Cola,"Botella 1,5 lt.","Gaseosa tipo cola (env. no ret.) Coca Cola Botella 1,5 lt.",01260001,01260,0126,012,01,ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,Bebidas no alcohólicas,Refrescos
63,2022,12,202212,False,126.41339658444024,1.0703664596924765,1.0829130136,1.5375252177855074,1.5023335056775189,Gaseosa tipo cola (env. no ret.),Coca Cola,"Botella 1,5 lt.","Gaseosa tipo cola (env. no ret.) Coca Cola Botella 1,5 lt.",01260001,01260,0126,012,01,ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,Bebidas no alcohólicas,Refrescos
64,2017,12,201712,False,96.12892156862745,1.0,1.0,1.0,1.0,Gaseosa tipo cola (env. no ret.),Coca Cola_,"Botella 2,25.lt.","Gaseosa tipo cola (env. no ret.) Coca Cola_ Botella 2,25.lt.",01260001,01260,0126,012,01,ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,Bebidas no alcohólicas,Refrescos
64,2018,12,201812,False,107.37790613718411,1.1170197728737226,1.079601990049751,1.1170197728737226,1.079601990049751,Gaseosa tipo cola (env. no ret.),Coca Cola_,"Botella 2,25.lt.","Gaseosa tipo cola (env. no ret.) Coca Cola_ Botella 2,25.lt.",01260001,01260,0126,012,01,ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,Bebidas no alcohólicas,Refrescos
64,2019,12,201912,False,110.53385113268608,1.029391008905221,1.0878791126353013,1.1498501109655621,1.1744764549346287,Gaseosa tipo cola (env. no ret.),Coca Cola_,"Botella 2,25.lt.","Gaseosa tipo cola (env. no ret.) Coca Cola_ Botella 2,25.lt.",01260001,01260,0126,012,01,ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,Bebidas no alcohólicas,Refrescos
64,2020,12,202012,False,130.54942622950819,1.1810809529543596,1.094128657275145,1.3580660648138823,1.2850283466388976,Gaseosa tipo cola (env. no ret.),Coca Cola_,"Botella 2,25.lt.","Gaseosa tipo cola (env. no ret.) Coca Cola_ Botella 2,25.lt.",01260001,01260,0126,012,01,ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,Bebidas no alcohólicas,Refrescos
64,2021,12,202112,False,144.8946107784431,1.1098831681091867,1.07959303110791,1.5072946665172078,1.3873076478074737,Gaseosa tipo cola (env. no ret.),Coca Cola_,"Botella 2,25.lt.","Gaseosa tipo cola (env. no ret.) Coca Cola_ Botella 2,25.lt.",01260001,01260,0126,012,01,ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,Bebidas no alcohólicas,Refrescos
64,2022,12,202212,False,159.23013698630137,1.0989376080369102,1.0829130136,1.6564227954292126,1.5023335056775189,Gaseosa tipo cola (env. no ret.),Coca Cola_,"Botella 2,25.lt.","Gaseosa tipo cola (env. no ret.) Coca Cola_ Botella 2,25.lt.",01260001,01260,0126,012,01,ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,Bebidas no alcohólicas,Refrescos
65,2017,12,201712,False,37.91388888888889,1.0,1.0,1.0,1.0,Gaseosa tipo cola (env. no ret.),Nix,"Botella 1,5 lt.","Gaseosa tipo cola (env. no ret.) Nix Botella 1,5 lt.",01260001,01260,0126,012,01,ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,Bebidas no alcohólicas,Refrescos
65,2018,12,201812,False,37.54242424242425,0.9902024124311471,1.079601990049751,0.9902024124311471,1.079601990049751,Gaseosa tipo cola (env. no ret.),Nix,"Botella 1,5 lt.","Gaseosa tipo cola (env. no ret.) Nix Botella 1,5 lt.",01260001,01260,0126,012,01,ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,Bebidas no alcohólicas,Refrescos
65,2019,12,201912,False,36.746428571428574,0.9787974355130703,1.0878791126353013,0.9692075819264624,1.1744764549346287,Gaseosa tipo cola (env. no ret.),Nix,"Botella 1,5 lt.","Gaseosa tipo cola (env. no ret.) Nix Botella 1,5 lt.",01260001,01260,0126,012,01,ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,Bebidas no alcohólicas,Refrescos
65,2020,12,202012,False,39.57083333333333,1.0768620209284996,1.094128657275145,1.0437028353725546,1.2850283466388976,Gaseosa tipo cola (env. no ret.),Nix,"Botella 1,5 lt.","Gaseosa tipo cola (env. no ret.) Nix Botella 1,5 lt.",01260001,01260,0126,012,01,ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,Bebidas no alcohólicas,Refrescos
65,2021,12,202112,False,39.05714285714286,0.9870184569563321,1.07959303110791,1.0301539620903675,1.3873076478074737,Gaseosa tipo cola (env. no ret.),Nix,"Botella 1,5 lt.","Gaseosa tipo cola (env. no ret.) Nix Botella 1,5 lt.",01260001,01260,0126,012,01,ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,Bebidas no alcohólicas,Refrescos
65,2022,12,202212,False,44.684615384615384,1.1440830566653537,1.0829130136,1.1785816937842726,1.5023335056775189,Gaseosa tipo cola (env. no ret.),Nix,"Botella 1,5 lt.","Gaseosa tipo cola (env. no ret.) Nix Botella 1,5 lt.",01260001,01260,0126,012,01,ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,Bebidas no alcohólicas,Refrescos
66,2017,12,201712,False,91.58447457627118,1.0,1.0,1.0,1.0,Gaseosa tipo cola (env. no ret.),Pepsi,Botella 2 lt.,Gaseosa tipo cola (env. no ret.) Pepsi Botella 2 lt.,01260001,01260,0126,012,01,ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,Bebidas no alcohólicas,Refrescos
66,2018,12,201812,False,96.07643636363636,1.0490471972258169,1.079601990049751,1.0490471972258169,1.079601990049751,Gaseosa tipo cola (env. no ret.),Pepsi,Botella 2 lt.,Gaseosa tipo cola (env. no ret.) Pepsi Botella 2 lt.,01260001,01260,0126,012,01,ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,Bebidas no alcohólicas,Refrescos
66,2019,12,201912,False,96.95558922558924,1.0091505565279857,1.0878791126353013,1.0586465629045567,1.1744764549346287,Gaseosa tipo cola (env. no ret.),Pepsi,Botella 2 lt.,Gaseosa tipo cola (env. no ret.) Pepsi Botella 2 lt.,01260001,01260,0126,012,01,ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,Bebidas no alcohólicas,Refrescos
66,2020,12,202012,False,123.5029090909091,1.2738090715281147,1.094128657275145,1.3485135953698832,1.2850283466388976,Gaseosa tipo cola (env. no ret.),Pepsi,Botella 2 lt.,Gaseosa tipo cola (env. no ret.) Pepsi Botella 2 lt.,01260001,01260,0126,012,01,ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,Bebidas no alcohólicas,Refrescos
66,2021,12,202112,False,123.58151315789473,1.00063645518607,1.07959303110791,1.3493718638411423,1.3873076478074737,Gaseosa tipo cola (env. no ret.),Pepsi,Botella 2 lt.,Gaseosa tipo cola (env. no ret.) Pepsi Botella 2 lt.,01260001,01260,0126,012,01,ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,Bebidas no alcohólicas,Refrescos
66,2022,12,202212,False,145.53080745341614,1.1776098522719798,1.0829130136,1.5890336012379336,1.5023335056775189,Gaseosa tipo cola (env. no ret.),Pepsi,Botella 2 lt.,Gaseosa tipo cola (env. no ret.) Pepsi Botella 2 lt.,01260001,01260,0126,012,01,ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,Bebidas no alcohólicas,Refrescos
67,2017,12,201712,False,76.73772881355933,1.0,1.0,1.0,1.0,Gaseosa tipo cola (env. no ret.),Pepsi,"Botella 1,5 lt.","Gaseosa tipo cola (env. no ret.) Pepsi Botella 1,5 lt.",01260001,01260,0126,012,01,ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,Bebidas no alcohólicas,Refrescos
67,2018,12,201812,False,79.66578181818181,1.0381566284263695,1.079601990049751,1.0381566284263695,1.079601990049751,Gaseosa tipo cola (env. no ret.),Pepsi,"Botella 1,5 lt.","Gaseosa tipo cola (env. no ret.) Pepsi Botella 1,5 lt.",01260001,01260,0126,012,01,ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,Bebidas no alcohólicas,Refrescos
67,2019,12,201912,False,86.13211409395973,1.0811682522684052,1.0878791126353013,1.122421987536598,1.1744764549346287,Gaseosa tipo cola (env. no ret.),Pepsi,"Botella 1,5 lt.","Gaseosa tipo cola (env. no ret.) Pepsi Botella 1,5 lt.",01260001,01260,0126,012,01,ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,Bebidas no alcohólicas,Refrescos
67,2020,12,202012,False,96.18039426523298,1.1166612508815446,1.094128657275145,1.253365140619567,1.2850283466388976,Gaseosa tipo cola (env. no ret.),Pepsi,"Botella 1,5 lt.","Gaseosa tipo cola (env. no ret.) Pepsi Botella 1,5 lt.",01260001,01260,0126,012,01,ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,Bebidas no alcohólicas,Refrescos
67,2021,12,202112,False,102.25098684210526,1.0631167362459717,1.07959303110791,1.3324734576199473,1.3873076478074737,Gaseosa tipo cola (env. no ret.),Pepsi,"Botella 1,5 lt.","Gaseosa tipo cola (env. no ret.) Pepsi Botella 1,5 lt.",01260001,01260,0126,012,01,ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,Bebidas no alcohólicas,Refrescos
67,2022,12,202212,False,113.4134756097561,1.1091675406995125,1.0829130136,1.477936308035693,1.5023335056775189,Gaseosa tipo cola (env. no ret.),Pepsi,"Botella 1,5 lt.","Gaseosa tipo cola (env. no ret.) Pepsi Botella 1,5 lt.",01260001,01260,0126,012,01,ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,Bebidas no alcohólicas,Refrescos
68,2017,12,201712,False,22.590094936708862,1.0,1.0,1.0,1.0,Hamburguesas carne vacun,Burgy,Paquete 3 unidades,Hamburguesas carne vacun Burgy Paquete 3 unidades,01125902,01125,0112,011,01,ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,Alimentos,Carne y otros productos derivados
68,2018,12,201812,False,23.36276150627615,1.0342037769974888,1.079601990049751,1.0342037769974888,1.079601990049751,Hamburguesas carne vacun,Burgy,Paquete 3 unidades,Hamburguesas carne vacun Burgy Paquete 3 unidades,01125902,01125,0112,011,01,ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,Alimentos,Carne y otros productos derivados
68,2019,12,201912,False,30.44599173553719,1.3031846311215483,1.0878791126353013,1.3477584676309844,1.1744764549346287,Hamburguesas carne vacun,Burgy,Paquete 3 unidades,Hamburguesas carne vacun Burgy Paquete 3 unidades,01125902,01125,0112,011,01,ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,Alimentos,Carne y otros productos derivados
68,2020,12,202012,False,34.25091954022989,1.1249730288881181,1.094128657275145,1.5161919255404372,1.2850283466388976,Hamburguesas carne vacun,Burgy,Paquete 3 unidades,Hamburguesas carne vacun Burgy Paquete 3 unidades,01125902,01125,0112,011,01,ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,Alimentos,Carne y otros productos derivados
68,2021,12,202112,False,37.161452282157676,1.0849767767113283,1.07959303110791,1.6450330282486059,1.3873076478074737,Hamburguesas carne vacun,Burgy,Paquete 3 unidades,Hamburguesas carne vacun Burgy Paquete 3 unidades,01125902,01125,0112,011,01,ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,Alimentos,Carne y otros productos derivados
68,2022,12,202212,False,37.47697674418605,1.0084906386228576,1.0829130136,1.65900040921413,1.5023335056775189,Hamburguesas carne vacun,Burgy,Paquete 3 unidades,Hamburguesas carne vacun Burgy Paquete 3 unidades,01125902,01125,0112,011,01,ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,Alimentos,Carne y otros productos derivados
69,2017,12,201712,False,49.82102272727273,1.0,1.0,1.0,1.0,Hamburguesas carne vacun,Paty,Paquete2 unidades,Hamburguesas carne vacun Paty Paquete2 unidades,01125902,01125,0112,011,01,ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,Alimentos,Carne y otros productos derivados
69,2018,12,201812,False,51.37891891891892,1.031269855702769,1.079601990049751,1.031269855702769,1.079601990049751,Hamburguesas carne vacun,Paty,Paquete2 unidades,Hamburguesas carne vacun Paty Paquete2 unidades,01125902,01125,0112,011,01,ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,Alimentos,Carne y otros productos derivados
69,2019,12,201912,False,52.747058823529414,1.0266284291962149,1.0878791126353013,1.058730952037541,1.1744764549346287,Hamburguesas carne vacun,Paty,Paquete2 unidades,Hamburguesas carne vacun Paty Paquete2 unidades,01125902,01125,0112,011,01,ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,Alimentos,Carne y otros productos derivados
69,2020,12,202012,False,53.72347826086956,1.018511353222686,1.094128657275145,1.0783294946584985,1.2850283466388976,Hamburguesas carne vacun,Paty,Paquete2 unidades,Hamburguesas carne vacun Paty Paquete2 unidades,01125902,01125,0112,011,01,ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,Alimentos,Carne y otros productos derivados
